sample_id	name	exp	batch	residuals	cohort	sv
samp809	ENSG00000006194.6	-0.069397553	10	-0.134241613	NoSplines	-0.001417817
samp810	ENSG00000006194.6	-1.17514591	10	-1.375023873	NoSplines	-0.021401798
samp811	ENSG00000006194.6	-0.136162039	10	0.629121623	NoSplines	-0.008323652
samp812	ENSG00000006194.6	-0.678173469	10	0.190614288	NoSplines	0.002461699
samp813	ENSG00000006194.6	-0.94078385	10	1.139681005	NoSplines	0.010705634
samp814	ENSG00000006194.6	-0.583177801	10	0.16928709	NoSplines	-0.020269779
samp815	ENSG00000006194.6	-1.247736564	10	-1.052277646	NoSplines	-0.020931226
samp816	ENSG00000006194.6	-0.878395058	10	1.032991698	NoSplines	0.010507926
samp817	ENSG00000006194.6	0.13046728	10	-0.301827833	NoSplines	-0.025216885
samp818	ENSG00000006194.6	-0.667489162	10	-1.128824225	NoSplines	-0.001041649
samp819	ENSG00000006194.6	0.871651453	10	0.218011367	NoSplines	-0.006180126
samp820	ENSG00000006194.6	-0.072664612	10	-1.193688089	NoSplines	-0.023472277
samp821	ENSG00000006194.6	-0.61646599	10	0.771274113	NoSplines	-0.007972743
samp822	ENSG00000006194.6	0.255363738	10	0.274532608	NoSplines	-0.009275875
samp823	ENSG00000006194.6	1.671665359	10	0.885312604	NoSplines	-0.004388558
samp824	ENSG00000006194.6	1.177772676	10	1.221631413	NoSplines	-0.028611783
samp825	ENSG00000006194.6	-0.165412818	10	0.488056332	NoSplines	-0.019067537
samp826	ENSG00000006194.6	-0.336576255	10	0.565792983	NoSplines	-0.022262232
samp827	ENSG00000006194.6	-0.566181604	10	-0.861426552	NoSplines	0.019156258
samp828	ENSG00000006194.6	-1.563070556	10	-0.463456824	NoSplines	0.019800334
samp829	ENSG00000006194.6	-1.346553282	10	-0.580494534	NoSplines	-0.006740077
samp830	ENSG00000006194.6	-3.502473825	10	-0.345245837	NoSplines	0.07038037
samp831	ENSG00000006194.6	-0.488868699	10	-1.032822957	NoSplines	0.000213205
samp832	ENSG00000006194.6	0.279074572	10	0.409887769	NoSplines	-0.023677107
samp833	ENSG00000006194.6	0.814527287	10	0.777660433	NoSplines	-0.016766199
samp834	ENSG00000006194.6	0.291605416	10	-0.523478352	NoSplines	-0.024153363
samp835	ENSG00000006194.6	-0.463170718	10	-0.627342718	NoSplines	-0.018379987
samp836	ENSG00000006194.6	1.823094358	10	0.840818783	NoSplines	0.002046881
samp837	ENSG00000006194.6	-0.318110448	10	-0.395253793	NoSplines	-0.022119426
samp838	ENSG00000006194.6	-0.768844115	10	-0.163692321	NoSplines	-0.00037224
samp839	ENSG00000006194.6	-0.738026863	10	-0.118904217	NoSplines	-0.001781479
samp840	ENSG00000006194.6	1.801249269	10	2.007616635	NoSplines	0.021936593
samp841	ENSG00000006194.6	-0.318110448	10	0.266125908	NoSplines	-0.024010662
samp842	ENSG00000006194.6	-0.160380869	10	-0.232973113	NoSplines	-0.01192942
samp843	ENSG00000006194.6	-1.769927832	10	-0.554324349	NoSplines	0.010800896
samp844	ENSG00000006194.6	0.550287353	10	0.563326323	NoSplines	-0.03535205
samp845	ENSG00000006194.6	0.644610042	10	0.680877845	NoSplines	-0.025217075
samp846	ENSG00000006194.6	-3.954011202	10	-0.257188445	NoSplines	0.092232496
samp847	ENSG00000006194.6	0.194612055	10	0.957599522	NoSplines	0.008678127
samp848	ENSG00000006194.6	-1.093061821	10	0.390924112	NoSplines	0.021324667
samp849	ENSG00000006194.6	-1.823626353	10	-1.123482658	NoSplines	-0.000579555
samp850	ENSG00000006194.6	-3.224326137	10	-3.227482025	NoSplines	0.009684172
samp851	ENSG00000006194.6	0.092494961	10	1.21995803	NoSplines	-0.008651732
samp852	ENSG00000006194.6	-1.234009737	10	0.778488256	NoSplines	0.0314265
samp853	ENSG00000006194.6	-3.502473825	10	0.769593285	NoSplines	0.08796171
samp854	ENSG00000006194.6	0.47503459	10	-0.598271092	NoSplines	-0.015006549
samp855	ENSG00000006194.6	-0.399745583	10	1.055508289	NoSplines	-0.014088268
samp856	ENSG00000006194.6	-0.32953008	10	0.27171429	NoSplines	-0.007288633
samp857	ENSG00000006194.6	-0.388988064	10	0.808322519	NoSplines	0.01425623
samp858	ENSG00000006194.6	0.715010946	10	-0.452500207	NoSplines	-0.014114026
samp859	ENSG00000006194.6	0.704574025	10	-0.605412259	NoSplines	-0.01570535
samp860	ENSG00000006194.6	-2.408708697	10	1.292214353	NoSplines	0.049378288
samp861	ENSG00000006194.6	1.352314953	10	-1.42626797	NoSplines	0.010432443
samp862	ENSG00000006194.6	0.047794262	10	0.020902257	NoSplines	-0.022608357
samp863	ENSG00000006194.6	-0.020756945	10	0.15670564	NoSplines	-0.007601505
samp864	ENSG00000006194.6	-1.88091794	10	-2.074485088	NoSplines	0.003157625
samp865	ENSG00000006194.6	0.360810402	10	0.373226614	NoSplines	-0.00933257
samp866	ENSG00000006194.6	1.085341866	10	0.846938568	NoSplines	-0.017332238
samp867	ENSG00000006194.6	0.446301061	10	-0.390715826	NoSplines	-0.015645399
samp868	ENSG00000006194.6	0.265757153	10	-0.552683229	NoSplines	-0.021490983
samp869	ENSG00000006194.6	-1.328909471	10	0.102072807	NoSplines	0.02352306
samp870	ENSG00000006194.6	0.272422246	10	0.409382275	NoSplines	-0.025916707
samp871	ENSG00000006194.6	-4.561305144	10	-3.62748481	NoSplines	0.034746233
samp872	ENSG00000006194.6	-0.150338792	10	-0.074726554	NoSplines	-0.007009078
samp873	ENSG00000006194.6	-1.305522967	10	-0.010657177	NoSplines	0.005792642
samp874	ENSG00000006194.6	-2.474984011	10	0.348045618	NoSplines	0.056683356
samp875	ENSG00000006194.6	-0.311976933	10	-0.000949167	NoSplines	-0.026750302
samp876	ENSG00000006194.6	-0.258119244	10	-0.932169387	NoSplines	-0.011967523
samp877	ENSG00000006194.6	-0.626035803	10	0.101432639	NoSplines	0.00174408
samp878	ENSG00000006194.6	-0.123701019	10	-0.833128681	NoSplines	-0.022106724
samp879	ENSG00000006194.6	-0.253812059	10	1.03567927	NoSplines	-0.020352098
samp880	ENSG00000006194.6	0.370174189	10	1.702482296	NoSplines	-0.014325194
samp881	ENSG00000006194.6	-0.729130901	10	1.084106266	NoSplines	-0.013211815
samp882	ENSG00000006194.6	0.88346082	10	1.078300884	NoSplines	-0.014857336
samp883	ENSG00000006194.6	0.327472791	10	-0.028813568	NoSplines	-0.029578889
samp884	ENSG00000006194.6	1.464335932	10	-1.011306477	NoSplines	0.003407634
samp885	ENSG00000006194.6	-2.494623362	10	-1.445137607	NoSplines	0.029366812
samp886	ENSG00000006194.6	1.424741948	10	-0.602742299	NoSplines	-0.003927909
samp887	ENSG00000006194.6	0.605171628	10	0.161750494	NoSplines	-0.026410263
samp888	ENSG00000006194.6	-3.577877815	10	-1.022288013	NoSplines	0.059437411
samp889	ENSG00000006194.6	-2.230813284	10	-1.324655944	NoSplines	0.035931882
samp890	ENSG00000006194.6	-1.184137197	10	-0.04650387	NoSplines	0.007378398
samp891	ENSG00000006194.6	-0.490711566	10	0.235125457	NoSplines	-0.016199474
samp892	ENSG00000006194.6	-0.744961733	10	0.6852643	NoSplines	-0.002645971
samp893	ENSG00000006194.6	-0.794903385	10	-0.386794234	NoSplines	0.005341645
samp894	ENSG00000006194.6	-1.384495703	10	-0.051298399	NoSplines	0.013928698
samp895	ENSG00000006194.6	-0.290159531	10	0.710935617	NoSplines	-0.005313253
samp896	ENSG00000006194.6	-0.599306502	10	0.529423402	NoSplines	-0.005042446
samp897	ENSG00000006194.6	-0.667489162	10	-0.226302517	NoSplines	-0.007370818
samp898	ENSG00000006194.6	0.393831031	10	-0.850197834	NoSplines	-0.007784616
samp899	ENSG00000006194.6	-1.299700865	10	1.056030634	NoSplines	0.014509882
samp900	ENSG00000006194.6	-1.842618728	10	-1.380202803	NoSplines	-0.001586004
samp901	ENSG00000006194.6	-0.164573653	10	0.153253541	NoSplines	7.30E-05
samp902	ENSG00000006194.6	-1.087584951	10	-2.054740035	NoSplines	-0.00198433
samp903	ENSG00000006194.6	-1.127212568	10	0.10105751	NoSplines	0.023856165
samp904	ENSG00000006194.6	0.202170018	10	0.097486858	NoSplines	-0.00757193
samp905	ENSG00000006194.6	0.205188604	10	0.919185376	NoSplines	-0.024969266
samp906	ENSG00000006194.6	-0.257257379	10	-0.337884042	NoSplines	-0.000566978
samp907	ENSG00000006194.6	-0.381834853	10	0.943971704	NoSplines	-0.030473586
samp908	ENSG00000006194.6	-1.139411754	10	0.53057693	NoSplines	0.025306509
samp909	ENSG00000006194.6	-1.565581679	10	-0.766409203	NoSplines	0.012747782
samp910	ENSG00000006194.6	0.635292222	10	-0.480748355	NoSplines	-0.015648309
samp911	ENSG00000006194.6	0.446301061	10	1.573182047	NoSplines	-0.006297261
samp912	ENSG00000006194.6	0.025623481	10	0.570189466	NoSplines	-0.023051115
samp913	ENSG00000006194.6	-0.493477701	10	0.513785386	NoSplines	-0.002048182
samp914	ENSG00000006194.6	-0.015126329	10	-0.895696679	NoSplines	-0.019577728
samp915	ENSG00000006194.6	-1.69481418	10	0.217032421	NoSplines	0.010610369
samp916	ENSG00000006194.6	0.893993163	10	0.76508489	NoSplines	-0.013045289
samp917	ENSG00000006194.6	0.087036292	10	0.436623807	NoSplines	-0.009831366
samp918	ENSG00000006194.6	-1.40122676	10	-0.975386302	NoSplines	-0.026461107
samp919	ENSG00000006194.6	0.544819322	10	0.229204813	NoSplines	-0.013627735
samp920	ENSG00000006194.6	-0.306728243	10	1.296508322	NoSplines	-0.020366323
samp921	ENSG00000006194.6	-0.242638315	10	0.122441149	NoSplines	-0.023492494
samp922	ENSG00000006194.6	-1.013944517	10	0.38986547	NoSplines	-0.00144521
samp923	ENSG00000006194.6	-2.324868241	10	-0.059505606	NoSplines	0.039883078
samp924	ENSG00000006194.6	-1.857614515	10	0.279584338	NoSplines	0.032200926
samp925	ENSG00000006194.6	-1.026826941	10	-0.11770423	NoSplines	-0.010337168
samp926	ENSG00000006194.6	-1.26036733	10	0.236864176	NoSplines	0.001319413
samp927	ENSG00000006194.6	0.171838972	10	0.325784556	NoSplines	-0.022383608
samp928	ENSG00000006194.6	0.632625389	10	0.622282444	NoSplines	-0.014585075
samp929	ENSG00000006194.6	0.981346677	10	-1.199883692	NoSplines	-0.000304638
samp930	ENSG00000006194.6	-0.172133445	10	0.020047804	NoSplines	-0.024482724
samp931	ENSG00000006194.6	0.386679294	10	1.34407581	NoSplines	-0.038336093
samp932	ENSG00000006194.6	-0.089867274	10	0.034296026	NoSplines	-0.020544559
samp933	ENSG00000006194.6	0.113469822	10	1.555900229	NoSplines	-0.013623365
samp934	ENSG00000006194.6	1.251660584	10	0.061791989	NoSplines	-0.014723235
samp935	ENSG00000006194.6	0.281289185	10	2.460728787	NoSplines	-0.018476858
samp936	ENSG00000006194.6	-1.470190639	10	-0.297251143	NoSplines	0.009500949
samp937	ENSG00000006194.6	-0.351597016	10	-1.739365032	NoSplines	-0.028325373
samp938	ENSG00000006194.6	0.084694233	10	-0.597942873	NoSplines	-0.02571061
samp939	ENSG00000006194.6	0.641950358	10	-0.936038588	NoSplines	-0.026216062
samp940	ENSG00000006194.6	-1.338308347	10	-0.863926303	NoSplines	0.0276796
samp941	ENSG00000006194.6	-2.976227368	10	-0.767880191	NoSplines	0.037049825
samp942	ENSG00000006194.6	-1.216927152	10	-0.085872014	NoSplines	-0.011320017
samp943	ENSG00000006194.6	-1.019306388	10	-0.957665215	NoSplines	-0.015027715
samp944	ENSG00000006194.6	0.116566463	10	0.454527738	NoSplines	-0.02957962
samp945	ENSG00000006194.6	0.153512372	10	-0.12639951	NoSplines	-0.010114145
samp946	ENSG00000006194.6	0.384530897	10	1.67441323	NoSplines	-0.027833571
samp947	ENSG00000006194.6	-0.001489863	10	-0.391268391	NoSplines	0.012878881
samp948	ENSG00000006194.6	1.455927011	10	0.09886054	NoSplines	0.008200076
samp949	ENSG00000006194.6	-0.452215243	10	0.895860866	NoSplines	-0.021478109
samp950	ENSG00000006194.6	-0.25123031	10	0.310134599	NoSplines	0.015342234
samp951	ENSG00000006194.6	-0.034469425	10	0.291907185	NoSplines	-0.031241256
samp952	ENSG00000006194.6	0.099500666	10	0.333585428	NoSplines	-0.031036907
samp953	ENSG00000006194.6	-1.523137581	10	0.07867728	NoSplines	0.026638985
samp954	ENSG00000006194.6	-0.240064856	10	0.46119734	NoSplines	-0.004315874
samp955	ENSG00000006194.6	0.075310171	10	0.796299027	NoSplines	-0.015537906
samp956	ENSG00000006194.6	1.759554048	10	1.280369535	NoSplines	-0.002238924
samp957	ENSG00000006194.6	-0.164573653	10	-0.766286484	NoSplines	-0.013365609
samp958	ENSG00000006194.6	-0.379156193	10	-0.257936103	NoSplines	-0.018634795
samp959	ENSG00000006194.6	-0.107980975	10	0.308745652	NoSplines	-0.008979226
samp960	ENSG00000006194.6	0.465949672	10	1.476821423	NoSplines	-0.020068632
samp961	ENSG00000006194.6	-1.11285038	10	-0.804678406	NoSplines	-0.008951676
samp962	ENSG00000006194.6	-1.33008294	10	0.308584227	NoSplines	0.01828328
samp963	ENSG00000006194.6	0.762235374	10	0.318415446	NoSplines	-0.003642105
samp964	ENSG00000006194.6	0.047004881	10	0.81737966	NoSplines	-0.026136716
samp965	ENSG00000006194.6	-1.356000095	10	-0.851455467	NoSplines	0.003040791
samp966	ENSG00000006194.6	-1.057073078	10	-2.234304718	NoSplines	0.003562469
samp967	ENSG00000006194.6	0.250155343	10	0.00994139	NoSplines	-0.009804477
samp968	ENSG00000006194.6	-0.715337874	10	-1.377321031	NoSplines	-0.010995709
samp969	ENSG00000006194.6	-0.174657036	10	0.405538707	NoSplines	-0.023957054
samp970	ENSG00000006194.6	0.410224351	10	0.623344791	NoSplines	-0.033479022
samp971	ENSG00000006194.6	0.220993276	10	0.254026436	NoSplines	-0.0193492
samp972	ENSG00000006194.6	-0.695728095	10	-0.12284303	NoSplines	0.002373989
samp973	ENSG00000006194.6	-0.10468054	10	0.570545874	NoSplines	-0.017394184
samp974	ENSG00000006194.6	-1.583210563	10	-0.297558137	NoSplines	0.026424809
samp975	ENSG00000006194.6	-0.398847849	10	0.038833228	NoSplines	-0.015000519
samp976	ENSG00000006194.6	-1.739423033	10	-0.98367419	NoSplines	0.012723865
samp977	ENSG00000006194.6	0.36657572	10	0.409683926	NoSplines	-0.008834584
samp978	ENSG00000006194.6	-1.199928181	10	-0.230354863	NoSplines	0.008396236
samp979	ENSG00000006194.6	-0.316356909	10	-0.147281925	NoSplines	0.007498469
samp980	ENSG00000006194.6	0.601808712	10	0.661366498	NoSplines	-0.021478705
samp981	ENSG00000006194.6	0.23672635	10	1.123037704	NoSplines	-0.021116373
samp982	ENSG00000006194.6	-0.378263766	10	0.076826582	NoSplines	0.011195294
samp983	ENSG00000006194.6	-1.010731364	10	-0.14246817	NoSplines	-0.011559354
samp984	ENSG00000006194.6	-0.273669491	10	2.960341569	NoSplines	0.003843283
samp985	ENSG00000006194.6	0.689515787	10	0.000387397	NoSplines	0.002517238
samp986	ENSG00000006194.6	-1.244299768	10	0.602307637	NoSplines	-0.016801196
samp987	ENSG00000006194.6	-0.244355014	10	-0.337118441	NoSplines	-0.022851604
samp988	ENSG00000006194.6	-2.720071321	10	-1.751016785	NoSplines	0.014628721
samp989	ENSG00000006194.6	-1.524378561	10	-0.705475524	NoSplines	-0.010430276
samp990	ENSG00000006194.6	-0.267613896	10	1.938539921	NoSplines	-0.003687571
samp991	ENSG00000006194.6	-0.234067524	10	0.192005196	NoSplines	-0.008458121
samp992	ENSG00000006194.6	-0.180552558	10	0.016449185	NoSplines	-0.025545658
samp993	ENSG00000006194.6	-0.09973576	10	-0.546428383	NoSplines	-0.02280968
samp994	ENSG00000006194.6	-0.668459106	10	-0.040503466	NoSplines	0.009068302
samp995	ENSG00000006194.6	-0.152010456	10	0.306128708	NoSplines	-0.010096508
samp996	ENSG00000006194.6	0.203679639	10	0.982891171	NoSplines	-0.01800038
samp997	ENSG00000006194.6	0.669116038	10	0.579124994	NoSplines	-0.003489049
samp998	ENSG00000006194.6	-1.159466955	10	0.078519178	NoSplines	-0.02056718
samp999	ENSG00000006194.6	-1.479980308	10	-0.325238196	NoSplines	-0.008174193
samp1000	ENSG00000006194.6	-0.152010456	10	0.320000538	NoSplines	0.001895267
samp1001	ENSG00000006194.6	-0.827247113	10	0.162848293	NoSplines	-0.026231624
samp1002	ENSG00000006194.6	-1.743386757	10	-1.101185692	NoSplines	-0.000373
samp1003	ENSG00000006194.6	-0.542712919	10	0.385180418	NoSplines	0.001467474
samp1004	ENSG00000006194.6	-0.868105028	10	-0.076736322	NoSplines	0.0093723
samp1005	ENSG00000006194.6	-2.338963388	10	0.275560423	NoSplines	0.012512647
samp1006	ENSG00000006194.6	-2.484789804	10	-1.358360288	NoSplines	0.009530934
samp1007	ENSG00000006194.6	-1.488568964	10	-0.413376941	NoSplines	-0.007179841
samp1008	ENSG00000006194.6	-2.317062253	10	-1.932071591	NoSplines	-0.010920956
samp1009	ENSG00000006194.6	-1.035441848	10	-0.548737172	NoSplines	-0.02520116
samp1010	ENSG00000006194.6	-2.910857923	10	0.046033684	NoSplines	0.020748196
samp1011	ENSG00000006194.6	-0.582231382	10	-0.759823006	NoSplines	-0.012594169
samp1012	ENSG00000006194.6	-0.031238084	10	-0.728920144	NoSplines	-0.022357454
samp1013	ENSG00000006194.6	-1.091965756	10	-1.119876711	NoSplines	0.004721057
samp1014	ENSG00000006194.6	-0.439477383	10	0.613516565	NoSplines	-0.00980191
samp1015	ENSG00000006194.6	0.068255447	10	-0.04369655	NoSplines	-0.009347947
samp1016	ENSG00000006194.6	-1.385688109	10	-1.152528398	NoSplines	0.004417297
samp1017	ENSG00000006194.6	1.193130629	10	1.028500103	NoSplines	-0.004710192
samp1018	ENSG00000006194.6	1.292714307	10	1.299392156	NoSplines	-0.009787512
samp1019	ENSG00000006194.6	3.311095697	10	1.566687066	NoSplines	0.008111703
samp1020	ENSG00000006194.6	-0.657804597	10	-0.790176461	NoSplines	-0.018866288
samp1021	ENSG00000006194.6	-0.11128455	10	-0.867089604	NoSplines	-0.006095049
samp1022	ENSG00000006194.6	-0.20933118	10	0.275365813	NoSplines	-0.00610829
samp1023	ENSG00000006194.6	0.309951378	10	-0.703157717	NoSplines	-0.016205038
samp1024	ENSG00000006194.6	-1.439774587	10	0.071791612	NoSplines	-0.007119183
samp1025	ENSG00000006194.6	1.023319182	10	0.016798927	NoSplines	-0.015362857
samp1026	ENSG00000006194.6	0.984964264	10	0.382787919	NoSplines	-0.023165503
samp1027	ENSG00000006194.6	0.539342667	10	-0.222815251	NoSplines	-0.009186266
samp1028	ENSG00000006194.6	0.419456025	10	0.392332699	NoSplines	-0.010245692
samp1029	ENSG00000006194.6	1.419428479	10	-1.257149106	NoSplines	-0.005706542
samp1030	ENSG00000006194.6	-0.304106869	10	0.50044685	NoSplines	-0.029543646
samp1031	ENSG00000006194.6	-0.399745583	10	-0.127189087	NoSplines	-0.010287761
samp1032	ENSG00000006194.6	-0.036086223	10	-1.030058504	NoSplines	-0.015552652
samp1033	ENSG00000006194.6	0.281289185	10	0.958601664	NoSplines	-0.022836068
samp1034	ENSG00000006194.6	-0.001489863	10	-0.174196289	NoSplines	-0.022054325
samp1035	ENSG00000006194.6	-0.98832215	10	0.77466262	NoSplines	-0.005116241
samp1036	ENSG00000006194.6	-0.3111016	10	0.592654385	NoSplines	-0.019482876
samp1037	ENSG00000006194.6	-0.045802851	10	0.174370234	NoSplines	-0.01079479
samp1038	ENSG00000006194.6	0.283502387	10	0.554682441	NoSplines	-0.032156194
samp1039	ENSG00000006194.6	0.070608614	10	-0.734763862	NoSplines	-0.025543098
samp1040	ENSG00000006194.6	-0.540842258	10	-1.444945307	NoSplines	-0.005330598
samp1041	ENSG00000006194.6	1.548348838	10	-0.725328993	NoSplines	-0.00874156
samp1042	ENSG00000006194.6	0.4137779	10	0.148740897	NoSplines	-0.014540269
samp1043	ENSG00000006194.6	0.220993276	10	0.437110174	NoSplines	-0.023007213
samp1044	ENSG00000006194.6	-0.475078279	10	0.006319364	NoSplines	-0.024425643
samp1	ENSG00000006194.6	-1.513225672	1	0.546948989	Splines	0.144122577
samp2	ENSG00000006194.6	1.065379341	1	2.970581867	Splines	0.124965563
samp3	ENSG00000006194.6	0.799303667	1	1.757779525	Splines	0.112310154
samp4	ENSG00000006194.6	-0.120385617	1	3.297546515	Splines	0.124914648
samp5	ENSG00000006194.6	-2.517677196	1	-1.050187381	Splines	0.129487837
samp6	ENSG00000006194.6	-1.109544447	1	0.906815064	Splines	0.122497645
samp7	ENSG00000006194.6	-0.116245811	1	-0.933027654	Splines	0.121311255
samp8	ENSG00000006194.6	-7.870768024	1	-2.837808494	Splines	0.170703983
samp9	ENSG00000006194.6	0.267980272	1	-1.564612317	Splines	0.11207217
samp10	ENSG00000006194.6	0.214980927	2	1.302813895	Splines	0.03903961
samp11	ENSG00000006194.6	0.509756762	2	1.042908562	Splines	0.03461245
samp12	ENSG00000006194.6	0.651913688	2	-0.649316003	Splines	0.036352761
samp13	ENSG00000006194.6	0.692794876	2	-0.024507201	Splines	0.034621249
samp14	ENSG00000006194.6	-0.17634045	2	0.11156752	Splines	0.031447499
samp15	ENSG00000006194.6	0.786566141	2	0.477262689	Splines	0.035914124
samp16	ENSG00000006194.6	0.319453115	2	-0.153892773	Splines	0.053406878
samp17	ENSG00000006194.6	0.050949994	2	-0.619879923	Splines	0.028055109
samp18	ENSG00000006194.6	0.722818104	2	0.681788726	Splines	0.040720725
samp19	ENSG00000006194.6	1.689913879	2	1.706494405	Splines	0.069778397
samp20	ENSG00000006194.6	-0.612645437	2	-0.498337476	Splines	0.104053418
